2.3312928875828134, 5.191097291720584
2.5750833850638286, 5.655875078138966
2.8350745135743343, 6.137546474056216
3.136452226960084, 6.718495509667037
3.4501747318223064, 7.3434937558046185
3.800681263515083, 8.053019542042296
4.174898454631238, 8.817962288339961
4.585961278521489, 9.679115985084012
5.037497576682039, 10.663262735133532
5.533492389900585, 11.783301549000868
6.07832312829723, 12.973492788552605
6.676798204227186, 14.076639909502369
7.334199469000561, 15.29220368512744
8.056328827945183, 16.69387250022945
8.849559445214435, 18.313023637075887
9.72089199024895, 20.125955088799852
10.678016422296198, 22.22638782123542
11.72937985826826, 24.60589970101353
12.8842611229066, 27.389874951591235
14.152852639197548, 30.600449686861577
15.5463503817636, 34.39620270485724
17.07705268711572, 38.73349359386396
18.75846879281797, 43.93764331945893
20.605438063478708, 49.53839319579245
22.63426095579917, 55.64935226969034
24.862842878513618, 62.4000348182445
27.31085221685911, 70.43993966422663
29.99989391622256, 79.85545174803718
32.953700156930196, 91.02707865139016
36.19833980298282, 104.20488809462005
39.76244847323006, 119.8730411684782
43.677481265480395, 136.3936269298899
47.97799036396763, 156.6152436743067
52.70192998020287, 173.2765924489086
57.3988653775924, 198.75114581977397
62.514404081076, 227.7704278923411
68.08585312450606, 261.7696761852218
74.15384444326972, 300.1323089148251
81.10811326229017, 338.2872733682317
88.71456478566395, 384.7919409750308
97.44945017683708, 433.57739466696523
107.04437724190291, 483.2216877355154
117.58402616242176, 518.5941662467503
129.1614147777287, 563.7196751502439
141.87871951535564, 586.840046756659
155.84817715071898, 608.30983878006
171.19307535456795, 612.771783476436
188.04884077028535, 625.5924909028518
206.5642342238848, 622.1728970190612
226.90266361504885, 622.9311877981182
249.24362607614907, 618.3952666206876
273.7842921270452, 629.0308795981579
300.7412458066473, 637.9039758912652
330.35239613879884, 653.2366502570426
362.8790768021541, 682.5179100476205
398.60835253471953, 717.4679297117277
437.855552628269, 753.2895587661473
480.9670538720281, 806.955669849246
528.323337506542, 863.3927959409151
580.3423471669204, 933.9594938815242
637.4831774510434, 1006.6087531801334
700.2501256662431, 1103.5681887871926
769.1971425132178, 1202.521117646467
844.9327209867604, 1310.3467942247482
928.1252666403694, 1428.7106510881613
1019.508996610104, 1559.6649076929184
1119.8904194596048, 1703.6595501984518
1230.1554530342632, 1847.397728830797
1351.2772431432686, 1999.606404494481
1484.3247520734392, 2147.2876258652427
1630.4721927329028, 2311.499993068602
1791.0093916858093, 2438.761310147724
1967.353172537207, 2554.2933833093534
2161.0598601323236, 2638.0858047827423
2373.839015926265, 2698.2063795617523
2607.568525745851, 2722.9681563020204
2864.311173100876, 2744.6121014929363
3066.7729747333947, 2766.7650684774535
