3.25929170641263, 1.0786157512206593
3.5649534135859886, 1.258681299397278
3.8661331535546677, 1.4525970170193376
4.19275761193731, 1.6822629592197826
4.546976447589568, 1.9476607368353769
4.9311209300699685, 2.258960218367989
5.347719282747645, 2.629001874194647
5.77481014817539, 3.0374222367286325
6.262686318497185, 3.5032886389009144
6.820833488119745, 4.048736387041493
7.4287242098083865, 4.679108124215687
8.09079176049582, 5.404004706026545
8.811864522481114, 6.266340807712832
9.597201196264978, 7.266282924331388
10.452529151646104, 8.442740172098269
11.38408619676864, 9.849182824339856
12.398666069737663, 11.459171104012523
13.503667984567713, 13.421950547009013
14.644505112120644, 15.574168512748882
15.814075546057683, 17.98025606223538
17.07705268711572, 20.81996298408307
18.440896379252845, 24.090219896667534
19.913662240259633, 27.811970955821383
21.59603811437028, 32.151752872046906
23.520734153032677, 37.257353737796144
25.61696419351637, 43.144795300729875
27.900015799774152, 49.49617351064755
31.042052865188904, 61.1212269657905
33.953227355729574, 70.97390334839874
36.97922878457002, 83.01933225010298
40.27491546457696, 96.52533076930303
43.677481265480395, 110.63603112084205
47.5701339235845, 128.64790926820893
52.253915767852924, 145.93276843264462
56.42712848290302, 166.37743517566622
60.67408279022746, 190.65090848577984
65.80004163388517, 219.43428166998658
71.0551036969332, 254.0905761294252
77.38772248043273, 288.6590550560405
85.00736067832791, 332.6688195094745
93.37723269117357, 382.22275866442476
102.5712069576642, 431.47008069848715
112.6704250440531, 467.3037787098818
123.76401776033732, 508.8951810349102
135.9498917856401, 536.2591951543483
149.33559374516605, 562.0057087543764
164.03925936465413, 571.3234407066172
180.19065607910574, 573.0658236811827
197.93232829734816, 572.0197572755687
217.420855429984, 566.4729004580734
238.828233783472, 553.176732038338
262.34339451626795, 551.8307936273527
288.17387105377134, 548.480257480964
316.54763067787496, 553.85093179391
347.7150864558405, 566.8179977588816
381.95130726481, 587.9132153851428
419.5584454165603, 618.3952666206876
460.8684033075406, 660.034941513208
506.24576262875604, 710.5106667384872
556.0910019872858, 769.9875486989442
610.8440313366054, 837.4979670708112
670.9880744088839, 911.4824559634693
737.0539334137253, 1009.6786393927855
809.6246736415195, 1106.9337752246008
889.3407693154447, 1212.8179510451196
976.9057561069201, 1329.6400466765504
1073.092440200874, 1447.9818976272722
1178.7497187090323, 1579.7401550154211
1294.8100716248907, 1716.155870675009
1422.297791440744, 1840.6594560454923
1562.3380230573814, 1971.7923433725011
1716.166693768321, 2096.8868072276155
1885.1414209558147, 2204.2630885927456
2070.753493764667, 2272.4173023437716
2274.6410344983237, 2335.555976739024
2498.60345589334, 2358.42555193272
2744.6173418651315, 2351.254856423309
3014.8538918807863, 2351.254856423309
3311.6980829145286, 2369.9441793683877
3637.7697180999694, 2413.642322276201
3911.5642950829206, 2368.5012799851643
